date,GDPC1,gdp_yoy_pct_change,gdp_qoq_pct_change
2024-06-01,23286.508,3.1266315239534936,0.8854862935244512
2024-07-01,23478.57,2.7913896372876,0.8247780216767531
2024-08-01,23478.57,2.7913896372876,0.8247780216767531
2024-09-01,23478.57,2.7913896372876,0.8247780216767531
2024-10-01,23586.542,2.3997884845648576,0.4598746857240599
2024-11-01,23586.542,2.3997884845648576,0.4598746857240599
2024-12-01,23586.542,2.3997884845648576,0.4598746857240599
2025-01-01,23548.21,2.0192730138857806,-0.16251640448184945
2025-02-01,23548.21,2.0192730138857806,-0.16251640448184945
2025-03-01,23548.21,2.0192730138857806,-0.16251640448184945
2025-04-01,23770.976,2.0804665087611918,0.9459997171759493
2025-05-01,23770.976,2.0804665087611918,0.9459997171759493
2025-06-01,23770.976,2.0804665087611918,0.9459997171759493
2025-07-01,24026.834,2.335167772142843,1.0763462131298196
2025-08-01,24026.834,2.335167772142843,1.0763462131298196
2025-09-01,24026.834,2.335167772142843,1.0763462131298196
2025-10-01,24111.83,2.2270666043373355,0.3537544730196407
2025-11-01,24111.83,2.2270666043373355,0.3537544730196407
2025-12-01,24111.83,2.2270666043373355,0.3537544730196407
